"[405]450_50-A","[561]610_20-A"
-3.320000,33.060001
81.339996,168.779999
47.309998,362.790009
3.320000,19.139999
42.329998,1159.709961
4.150000,20.010000
157.699997,16831.019531
307.929993,381.929993
317.059998,2447.310059
689.729980,1138.829956
-19.090000,53.939999
94.619995,2859.689941
146.910004,1108.380005
295.479980,189.660004
-4.980000,33.060001
102.089996,2233.290039
167.660004,667.289978
240.699997,26.100000
64.739998,2861.429932
44.820000,18.270000
20.750000,278.399994
175.129990,-24.360001
124.500000,1023.119995
-9.130000,19.139999
116.199997,2020.140015
8.300000,2649.149902
20.750000,4338.689941
48.139999,22.620001
1.660000,-6.090000
30.709999,16061.940430
-0.830000,570.720032
-3.320000,83736.632812
