"[405]450_50-A","[561]610_20-A"
1357.880005,1462.469971
487.209991,45.240002
2048.439941,142.680008
308.759979,1398.089966
421.639984,11.310000
600.919983,5774.189941
3209.609863,50755.800781
1874.969971,315.809998
1130.459961,10694.910156
556.929993,11724.120117
617.519958,3580.050049
1257.449951,33.930000
1018.409973,105.270004
560.250000,41.760002
209.159988,-10.440001
3138.229980,29.580000
1212.630005,934.380005
2439.369873,18064.679688
1819.359985,172.259995
447.369995,13.050000
272.239990,4920.720215
591.789978,3959.370117
532.029968,1603.410034
878.969971,4875.479980
1440.880005,13204.860352
1917.299927,48.720001
39.009998,5976.030273
616.690002,1144.920044
1454.989990,3169.409912
621.669983,-16.530001
295.479980,947.429993
1303.099976,5698.500000
538.669983,307.110016
2762.239990,23158.529297
731.229980,-7.830000
1079.000000,107.879997
1386.099976,206.190002
187.580002,2293.320068
1430.089966,649.890015
289.669983,26.969999
1407.679932,1517.280029
1542.140015,7275.810059
2934.879883,25570.169922
3539.119873,13420.620117
2249.300049,37.410000
976.079956,5982.120117
1010.109985,16251.599609
2055.080078,2103.659912
1211.799927,1512.930054
810.079956,5770.709961
1825.169922,21.750000
1022.559998,246.210007
1212.630005,7414.140137
6347.839844,53.939999
506.299988,11121.209961
2156.339844,1619.940063
384.289978,8210.190430
926.279968,5.220000
1708.140015,23511.750000
683.089966,1133.609985
692.219971,8050.979980
2175.429932,14447.219727
1650.039917,5227.830078
1766.239990,11223.870117
296.309998,1458.119995
2137.250000,5151.270020
300.459991,55.680000
549.459961,7389.780273
394.250000,3102.419922
3833.770020,3125.040039
1625.969971,577.679993
517.919983,3560.040039
3048.589844,22.620001
163.509995,265.350006
810.909973,4972.049805
602.580017,17.400000
1447.520020,-1.740000
498.000000,21.750000
546.140015,13357.110352
2557.229980,113.970001
948.690002,2174.130127
3099.219971,11005.500000
1099.750000,21408.960938
1065.719971,3796.679932
976.079956,32.189999
1579.489990,4382.189941
4067.829834,14922.240234
517.089966,6767.729980
256.470001,11368.290039
618.349976,18341.339844
1505.619995,9147.179688
4723.529785,7836.089844
1430.089966,8929.679688
226.589996,24836.759766
503.809998,45.240002
622.500000,11680.620117
2065.869873,10025.879883
548.630005,7209.689941
468.119995,4318.680176
4796.569824,11134.259766
1493.169922,1987.079956
5232.319824,16.530001
1640.079956,1729.560059
527.880005,10494.809570
1857.539917,311.459991
288.839996,1465.079956
417.489990,6590.250000
1205.160034,5284.379883
1445.030029,-3.480000
369.350006,1152.750000
540.330017,3359.070068
2293.290039,42.630001
1327.169922,113.099998
987.699951,2057.550049
2065.040039,388.890015
458.989990,5476.649902
778.539978,261.000000
642.419983,126.150002
3195.500000,6617.220215
1972.909912,2982.360107
507.959991,43.500000
510.449982,2224.590088
317.059998,224.460007
414.169983,6.090000
2319.020020,45637.589844
2029.349976,83.520004
875.649963,12.180000
1645.059937,270.570007
394.250000,3108.510010
1401.039917,70.470001
1850.069946,18591.029297
442.389984,409.769989
649.059998,803.880005
734.549988,846.510010
1057.419922,2504.729980
929.599976,54.810001
282.199982,18.270000
455.669983,30.450001
424.959991,321.029999
1020.899963,8.700000
3087.599854,40.020000
729.570007,2754.419922
453.179993,8500.770508
578.510010,15503.400391
1256.619995,18743.279297
3495.129883,34.799999
536.179993,3394.739990
802.609985,27580.740234
816.719971,5566.260254
1454.989990,3.480000
687.239990,14.790000
336.149994,11118.599609
2664.300049,7621.200195
392.589996,794.309998
980.229980,0.870000
458.160004,6752.939941
693.049988,874.349976
417.489990,1120.560059
447.369995,324.510010
1591.939941,4694.520020
1074.020020,531.570007
